player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,player_name
54383,2024-02-01,23/24,350,164,Sheff Utd,Blackburn,0.0,900000.0,John Fleck
95641,2024-02-01,23/24,331,1244,CA Osasuna,CD Leganés,200000.0,1500000.0,Darko Brasanac
126737,2024-02-01,23/24,150,2687,Real Betis,Cádiz CF,0.0,8000000.0,Juanmi
127048,2024-02-01,23/24,141,150,Galatasaray,Real Betis,5000000.0,2800000.0,Cédric Bakambu
127202,2024-02-01,23/24,667,703,R. Strasbourg,Nott'm Forest,6500000.0,7000000.0,Matz Sels
131996,2024-02-01,23/24,405,1050,Aston Villa,Villarreal,0.0,10000000.0,Bertrand Traoré
167721,2024-02-01,23/24,331,150,CA Osasuna,Real Betis,4700000.0,3500000.0,Chimy Ávila
206225,2024-02-01,23/24,762,1039,Newcastle,QPR,0.0,3000000.0,Isaac Hayden
214666,2024-02-01,23/24,1132,399,Burnley,Leeds,0.0,7000000.0,Connor Roberts
251106,2024-02-01,23/24,3709,989,Getafe,Bournemouth,0.0,25000000.0,Enes Ünal
258475,2024-02-01,23/24,1108,3368,Alavés,Levante,0.0,1200000.0,Nikola Maras
297257,2024-02-01,23/24,371,984,Celtic,West Brom,0.0,1200000.0,Mikey Johnston
339820,2024-02-01,23/24,237,366,RCD Mallorca,Real Valladolid,0.0,1500000.0,Amath Ndiaye
357885,2024-02-01,23/24,379,150,West Ham,Real Betis,8000000.0,17000000.0,Pablo Fornals
371371,2024-02-01,23/24,12,6574,Roma,Sassuolo,0.0,7500000.0,Marash Kumbulla
434223,2024-02-01,23/24,1123,371,Norwich,Celtic,0.0,2800000.0,Adam Idah
469064,2024-02-01,23/24,989,11177,Bournemouth,Fleetwood,0.0,300000.0,Gavin Kilkenny
491616,2024-02-01,23/24,1095,10484,Troyes,Kasimpasa,0.0,3000000.0,Jackson Porozo
503679,2024-02-01,23/24,1211,31,Port Vale,Liverpool,0.0,1800000.0,Rhys Williams
503743,2024-02-01,23/24,641,405,Middlesbrough,Aston Villa,9400000.0,2800000.0,Morgan Rogers
512354,2024-02-01,23/24,873,54189,Crystal Palace,RWDM,0.0,3000000.0,Malcolm Ebiowei
528888,2024-02-01,23/24,931,443,Fulham,Vejle BK,0.0,500000.0,Tyrese Francois
561452,2024-02-01,23/24,9267,34888,West Ham U21,Salford,0.0,200000.0,Dan Chesters
571743,2024-02-01,23/24,631,931,Chelsea,Fulham,0.0,28000000.0,Armando Broja
580809,2024-02-01,23/24,39336,1042,Brighton U21,Crewe Alexandra,0.0,400000.0,Ed Turns
585700,2024-02-01,23/24,150,1244,Real Betis,CD Leganés,0.0,1000000.0,Juan Cruz
605426,2024-02-01,23/24,496,701,Malmö,Trelleborg,0.0,200000.0,Melker Ellborg
638649,2024-02-01,23/24,350,1194,Sheff Utd,Rotherham,0.0,300000.0,Femi Seriki
646333,2024-02-01,23/24,38967,10391,Bournemouth U21,Eastleigh,0.0,200000.0,Ben Greenwood
670859,2024-02-01,23/24,8824,2963,Sheff Utd U21,Burton Albion,0.0,500000.0,Antwoine Hackford
696181,2024-02-01,23/24,3057,289,Standard Liège,Sunderland,1800000.0,600000.0,Romaine Mundle
698151,2024-02-01,23/24,9253,3015,Newcastle U21,Annan Athletic,0.0,200000.0,Michael Ndiweni
709726,2024-02-01,23/24,583,24,PSG,Frankfurt,0.0,15000000.0,Hugo Ekitiké
743414,2024-02-01,23/24,9249,405,Arsenal U21,Aston Villa,,2000000.0,Lino Sousa
743589,2024-02-01,23/24,3302,1532,UD Almería,Albacete,0.0,2500000.0,Kaiky
743600,2024-02-01,23/24,631,667,Chelsea,R. Strasbourg,0.0,14000000.0,Andrey Santos
744149,2024-02-01,23/24,164,873,Blackburn,Crystal Palace,21100000.0,10000000.0,Adam Wharton
787154,2024-02-01,23/24,38006,13241,Girona FC B,UD Ibiza,0.0,250000.0,Eric Monjonell
801989,2024-02-01,23/24,947,5724,B.93,Randers FC,135000.0,75000.0,Tammer Bany
802230,2024-02-01,23/24,92433,3826,Luton U21,St Albans City,0.0,,Aidan Francis-Clarke
818237,2024-02-01,23/24,12124,12405,Aston Villa U21,Real Unión,0.0,200000.0,Tommi O'Reilly
842341,2024-02-01,23/24,969,1132,Montpellier,Burnley,0.0,7000000.0,Maxime Estève
854689,2024-02-01,23/24,39336,3054,Brighton U21,Shrewsbury,0.0,150000.0,Jack Hinchy
857830,2024-02-01,23/24,8494,13222,RCD Mallorca B ,CD Mirandés,0.0,500000.0,Daniel Luna
871837,2024-02-01,23/24,9249,44,Arsenal U21,Hertha BSC,0.0,400000.0,Bradley Ibrahim
875929,2024-02-01,23/24,12124,12405,Aston Villa U21,Real Unión,0.0,500000.0,Josh Feeney
938146,2024-02-01,23/24,1462,28,FC Bayern U19,FC Bayern II,,,Adam Aznou
947431,2024-02-01,23/24,237,1531,RCD Mallorca,Elche CF,0.0,50000.0,David López
965954,2024-02-01,23/24,92433,3826,Luton U21,St Albans City,0.0,100000.0,Jake Burger
967346,2024-02-01,23/24,289,903,Sunderland,Hibernian FC,0.0,700000.0,Eliezer Mayenda
985717,2024-02-01,23/24,11994,92433,Reading U18,Luton U21,,,Taylan Harris
1041934,2024-02-01,23/24,6767,8510,RM Castilla,Getafe CF B,0.0,50000.0,Jeremy Jorge
1061336,2024-02-01,23/24,12853,11972,FC Villarreal C,Villarreal CF B,,,Pau Navarro
1063338,2024-02-01,23/24,12798,11516,Levante U19,Atl. Levante,,,Carlos Espí
1069512,2024-02-01,23/24,272,1462,AIK,FC Bayern U19,3500000.0,300000.0,Jonah Kusi-Asare
1072898,2024-02-01,23/24,8824,987,Sheff Utd U21,Motherwell FC,0.0,200000.0,Jili Buyabu
1086258,2024-02-01,23/24,9540,221,Santos U20,Santos,,,Souza
1086619,2024-02-01,23/24,3037,1038,Padova,Sampdoria,0.0,100000.0,Giovanni Leoni
1135665,2024-02-01,23/24,91917,40416,Septem Sofia II,Septemvri Sofia,,,Aleksandar Andreev
1230201,2024-02-01,23/24,45352,16757,Moralo CP,AD Ceuta B,0.0,,Sixtus Ogbuehi
1230202,2024-02-01,23/24,16075,11669,Cádiz U19,Cádiz B,,,Borja Vázquez
126737,2024-01-31,23/24,31008,150,Al-Riyadh,Real Betis,0.0,8000000.0,Juanmi
237125,2024-01-31,23/24,16795,603,Granada CF,Cardiff,0.0,500000.0,Famara Diédhiou
447052,2024-01-31,23/24,621,1533,Athletic,SD Eibar,0.0,1000000.0,Peru Nolaskoain
491616,2024-01-31,23/24,683,1095,Olympiacos,Troyes,0.0,3000000.0,Jackson Porozo
536030,2024-01-31,23/24,3302,1531,UD Almería,Elche CF,0.0,2000000.0,Arnau Puigmal
580809,2024-01-31,23/24,1150,39336,Leyton Orient,Brighton U21,0.0,400000.0,Ed Turns
606576,2024-01-31,23/24,1132,1103,Burnley,Ternana,,250000.0,Denis Franchi
670717,2024-01-31,23/24,336,3325,Sporting,Chaves,0.0,2000000.0,Dário Essugo
705813,2024-01-31,23/24,13222,714,CD Mirandés,Espanyol,0.0,700000.0,Rubén Sánchez
710004,2024-01-31,23/24,6767,1049,RM Castilla,Valencia,0.0,1000000.0,Peter Federico
748319,2024-01-31,23/24,180,506,Southampton,Juventus,0.0,15000000.0,Carlos Alcaraz
816124,2024-01-31,23/24,583,543,Paris SG,Wolves,0.0,500000.0,Noha Lemina
816124,2024-01-31,23/24,1038,583,Sampdoria,Paris SG,0.0,500000.0,Noha Lemina
938144,2024-01-31,23/24,2470,2464,Barça U19,Barça Atlètic,,,Diego Kochen
947431,2024-01-31,23/24,8494,237,RCD Mallorca B ,RCD Mallorca,,50000.0,David López
1013774,2024-01-31,23/24,3302,11596,UD Almería,Alcorcón,0.0,1000000.0,Marciano Sanca
1041934,2024-01-31,23/24,21322,6767,Sanluqueño,RM Castilla,0.0,50000.0,Jeremy Jorge
277033,2024-01-30,23/24,989,180,Bournemouth,Southampton,0.0,9000000.0,David Brooks
371814,2024-01-30,23/24,31,603,Liverpool,Cardiff,0.0,4000000.0,Nathaniel Phillips
493003,2024-01-30,23/24,1184,873,Genk,Crystal Palace,8000000.0,10000000.0,Daniel Muñoz
504581,2024-01-30,23/24,1031,3008,Luton,Hull City,0.0,4500000.0,Ryan Giles
551001,2024-01-30,23/24,9252,511,Liverpool U21,Dundee FC,0.0,600000.0,Owen Beck
660735,2024-01-30,23/24,368,58,Sevilla FC,RSC Anderlecht,0.0,3000000.0,Federico Gattoni
668276,2024-01-30,23/24,23826,11972,Leipzig,Villarreal CF B,0.0,3500000.0,Hugo Novoa
734425,2024-01-30,23/24,54704,1072,Brentford B,Peterborough,0.0,600000.0,Michael Olakigbe
175446,2024-01-29,23/24,543,1091,Wolves,PAOK,0.0,8000000.0,Jonny Otto
610581,2024-01-29,23/24,3884,677,AFC Wimbledon,Ipswich,1170000.0,400000.0,Ali Al-Hamadi
633652,2024-01-29,23/24,9252,355,Liverpool U21,Bolton,0.0,4000000.0,Calvin Ramsay
648032,2024-01-29,23/24,358,410,Charlton,Udinese,0.0,300000.0,James Abankwah
668276,2024-01-29,23/24,200,23826,Utrecht,Leipzig,0.0,3500000.0,Hugo Novoa
129374,2024-01-28,23/24,7077,16795,FC Cartagena,Granada CF,150000.0,400000.0,Marc Martínez
257388,2024-01-28,23/24,16795,3183,Granada CF,SH Shenhua,150000.0,1500000.0,Wilson Manafá
278359,2024-01-27,23/24,150,15,Real Betis,Leverkusen,0.0,8000000.0,Borja Iglesias
499604,2024-01-27,23/24,1031,3696,Luton,Dag & Red FC,0.0,175000.0,Dion Pereira
168157,2024-01-26,23/24,405,6195,Aston Villa,Napoli,0.0,11000000.0,Leander Dendoncker
216870,2024-01-26,23/24,331,237,CA Osasuna,RCD Mallorca,0.0,2500000.0,Nacho Vidal
343273,2024-01-26,23/24,367,1536,Rayo Vallecano,Burgos CF,0.0,2000000.0,Joni Montiel
351749,2024-01-26,23/24,281,379,Man City,West Ham,0.0,28000000.0,Kalvin Phillips
488935,2024-01-26,23/24,1101,1148,Elfsborg,Brentford,3000000.0,1800000.0,Hákon Valdimarsson
498237,2024-01-26,23/24,720,683,Porto,Olympiacos,0.0,14000000.0,David Carmo
505194,2024-01-26,23/24,1003,641,Leicester,Middlesbrough,0.0,10000000.0,Luke Thomas
715683,2024-01-26,23/24,1244,2464,CD Leganés,Barça Atlètic,0.0,500000.0,Naim García
994536,2024-01-26,23/24,281,209,Man City,River Plate,0.0,12000000.0,Claudio Echeverri
343273,2024-01-25,23/24,366,367,Real Valladolid,Rayo Vallecano,0.0,2000000.0,Joni Montiel
357072,2024-01-25,23/24,2282,16795,Club Brugge,Granada CF,0.0,5000000.0,Faitout Maouassa
587520,2024-01-25,23/24,51828,366,LAFC,Real Valladolid,0.0,6500000.0,Stipe Biuk
994536,2024-01-25,23/24,209,281,River Plate,Man City,18500000.0,12000000.0,Claudio Echeverri
1045767,2024-01-25,23/24,897,18687,Dep. La Coruña,Atl. Baleares,0.0,50000.0,Pablo Muñoz
357072,2024-01-24,23/24,826,2282,Lens,Club Brugge,0.0,5000000.0,Faitout Maouassa
448628,2024-01-24,23/24,13,681,Atlético,Real Sociedad,0.0,7000000.0,Javi Galán
525438,2024-01-24,23/24,455,13,FC Rapid 1923,Atlético,800000.0,2600000.0,Horațiu Moldovan
710671,2024-01-24,23/24,8516,6688,Osasuna B,Bilbao Athletic,2000000.0,200000.0,Adama Boiro
1062525,2024-01-24,23/24,20921,6182,Navalcarnero,Valencia B,,25000.0,Álex Serradell
444208,2024-01-23,23/24,1132,1028,Burnley,Millwall,0.0,3500000.0,Michael Obafemi
716276,2024-01-23,23/24,543,1050,Wolves,Villarreal,0.0,3500000.0,Yerson Mosquera
724529,2024-01-23,23/24,6945,54189,Palace U21,RWDM,0.0,800000.0,Tayo Adaramola
747153,2024-01-23,23/24,985,1211,Man Utd,Port Vale,0.0,900000.0,Dan Gore
1337084,2024-01-23,23/24,112834,38006,Keur Madior FC,Girona FC B,0.0,,Papa Ba
232964,2024-01-22,23/24,989,903,Bournemouth,Hibernian FC,0.0,1500000.0,Emiliano Marcondes
376856,2024-01-22,23/24,1148,1071,Brentford,Wigan,0.0,500000.0,Charlie Goode
587002,2024-01-22,23/24,1148,1020,Brentford,Portsmouth,0.0,700000.0,Myles Peart-Harris
731466,2024-01-22,23/24,8981,9250,Bromley,Chelsea U21,0.0,300000.0,Teddy Sharman-Lowe
162029,2024-01-21,23/24,762,940,Newcastle,Celta de Vigo,0.0,2000000.0,Javier Manquillo
339501,2024-01-20,23/24,601,3302,KV Kortrijk,UD Almería,0.0,600000.0,Aleksandar Radovanovic
225122,2024-01-19,23/24,543,1050,Wolves,Villarreal,0.0,18000000.0,Gonçalo Guedes
358032,2024-01-19,23/24,276,6195,Hellas Verona,Napoli,20000000.0,6000000.0,Cyril Ngonge
610863,2024-01-19,23/24,405,991,Aston Villa,MK Dons,0.0,800000.0,Filip Marschall
707274,2024-01-19,23/24,1049,366,Valencia,Real Valladolid,0.0,150000.0,César Tárrega
785967,2024-01-19,23/24,12321,13222,Girona,CD Mirandés,0.0,500000.0,Ibrahima Kébé
794816,2024-01-19,23/24,9251,1098,Man Utd U21,Stockport,0.0,,Rhys Bennett
900195,2024-01-19,23/24,1023,660,Palmeiras,Shakhtar D.,14800000.0,4000000.0,Kevin
964264,2024-01-19,23/24,16196,38006,UE Cornellà,Girona FC B,0.0,50000.0,Carles Garrido
61651,2024-01-18,23/24,7732,610,Al-Ettifaq,Ajax,0.0,7500000.0,Jordan Henderson
225122,2024-01-18,23/24,294,543,Benfica,Wolves,0.0,18000000.0,Gonçalo Guedes
346478,2024-01-18,23/24,148,1028,Tottenham,Millwall,0.0,3000000.0,Japhet Tanganga
441170,2024-01-18,23/24,114,417,Besiktas,Nice,0.0,5000000.0,Valentin Rosier
581326,2024-01-18,23/24,5411,999,FC Honka,NK Istra,0.0,400000.0,Ville Koski
707274,2024-01-18,23/24,6182,1049,Valencia B,Valencia,,150000.0,César Tárrega
910905,2024-01-18,23/24,1041,54189,Lyon,RWDM,0.0,1000000.0,Mamadou Sarr
1056993,2024-01-18,23/24,14807,1023,Palmeiras U20,Palmeiras,,10000000.0,Estêvão
346478,2024-01-17,23/24,167,148,FC Augsburg,Tottenham,0.0,3000000.0,Japhet Tanganga
659331,2024-01-17,23/24,6945,3884,Palace U21,AFC Wimbledon,0.0,200000.0,John-Kymani Gordon
1193867,2024-01-17,23/24,14727,8718,Sport U20,Sport Recife,,,Pedro Lima
444641,2024-01-16,23/24,543,1302,Wolves,Northampton,0.0,200000.0,Louie Moulden
503679,2024-01-16,23/24,31,1211,Liverpool,Port Vale,0.0,1800000.0,Rhys Williams
614603,2024-01-16,23/24,543,2805,Wolves,Wycombe,0.0,900000.0,Chem Campbell
811778,2024-01-16,23/24,985,294,Man Utd,Benfica,0.0,7000000.0,Álvaro Carreras
1088817,2024-01-16,23/24,92433,2796,Luton U21,Woking,0.0,100000.0,Jayden Luker
183293,2024-01-15,23/24,989,180,Bournemouth,Southampton,0.0,4000000.0,Joe Rothwell
433818,2024-01-15,23/24,1132,698,Burnley,Bristol City,0.0,3000000.0,Scott Twine
444641,2024-01-15,23/24,1088,543,Rochdale,Wolves,0.0,200000.0,Louie Moulden
607224,2024-01-15,23/24,985,368,Man Utd,Sevilla FC,0.0,12000000.0,Hannibal
614603,2024-01-15,23/24,358,543,Charlton,Wolves,0.0,900000.0,Chem Campbell
626888,2024-01-15,23/24,12124,405,Aston Villa U21,Aston Villa,,2200000.0,Kaine Kesler-Hayden
633652,2024-01-15,23/24,466,9252,Preston,Liverpool U21,0.0,4000000.0,Calvin Ramsay
693066,2024-01-15,23/24,3537,9267,Crawley Town,West Ham U21,0.0,250000.0,Kamarai Swyer
433818,2024-01-14,23/24,3008,1132,Hull City,Burnley,0.0,3000000.0,Scott Twine
614811,2024-01-14,23/24,1042,762,Crewe Alexandra,Newcastle,0.0,300000.0,Joe White
626888,2024-01-14,23/24,2262,12124,Plymouth,Aston Villa U21,0.0,2200000.0,Kaine Kesler-Hayden
652979,2024-01-14,23/24,2262,9261,Plymouth,Everton U21,0.0,500000.0,Lewis Warrington
811778,2024-01-14,23/24,16795,985,Granada CF,Man Utd,0.0,7000000.0,Álvaro Carreras
278404,2024-01-12,23/24,2687,21322,Cádiz CF,Sanluqueño,0.0,300000.0,Martín Calderón
485585,2024-01-12,23/24,631,16,Chelsea,Dortmund,0.0,20000000.0,Ian Maatsen
505194,2024-01-12,23/24,350,1003,Sheff Utd,Leicester,0.0,10000000.0,Luke Thomas
668183,2024-01-12,23/24,621,1176,Athletic Club,Racing Ferrol,0.0,1000000.0,Nico Serrano
670861,2024-01-12,23/24,9252,1071,Liverpool U21,Wigan,0.0,1500000.0,Luke Chambers
699771,2024-01-12,23/24,468,6182,Sparta R.,Valencia B,0.0,150000.0,Pedro Alemañ
741228,2024-01-12,23/24,27774,36546,Cork City,Southampton U21,,100000.0,Joe O'Brien-Whitmarsh
817665,2024-01-12,23/24,3329,2995,Famalicão,Paços Ferreira,0.0,500000.0,Pablo
206225,2024-01-11,23/24,3057,762,Standard Liège,Newcastle,0.0,3000000.0,Isaac Hayden
401173,2024-01-11,23/24,985,16,Man Utd,Dortmund,0.0,25000000.0,Jadon Sancho
483348,2024-01-11,23/24,148,252,Tottenham,Genoa,0.0,8000000.0,Djed Spence
568559,2024-01-11,23/24,252,148,Genoa,Tottenham,25000000.0,20000000.0,Radu Drăgușin
668183,2024-01-11,23/24,1269,621,PEC Zwolle,Athletic Club,0.0,1000000.0,Nico Serrano
687609,2024-01-11,23/24,8519,368,Sevilla Atl.,Sevilla FC,,400000.0,Isaac Romero
1111589,2024-01-11,23/24,1293,62,Tromsø IL,Slavia Praha,5640000.0,1300000.0,El Hadji Malick Diouf
1141628,2024-01-11,23/24,2381,1148,Sivasspor,Brentford,4500000.0,1800000.0,Yunus Konak
99559,2024-01-10,23/24,16795,3899,Granada CF,Anorthosis,0.0,800000.0,Alberto Perea
305274,2024-01-10,23/24,1194,1031,Rotherham,Luton,0.0,500000.0,Fred Onyedinma
559263,2024-01-10,23/24,31,3008,Liverpool,Hull City,0.0,14000000.0,Fábio Carvalho
569384,2024-01-10,23/24,46,368,Inter,Sevilla FC,0.0,6000000.0,Lucien Agoumé
611793,2024-01-10,23/24,164,989,Blackburn,Bournemouth,0.0,2000000.0,James Hill
499604,2024-01-09,23/24,3052,1031,Sutton Utd,Luton,0.0,175000.0,Dion Pereira
520651,2024-01-09,23/24,1237,1211,Brighton,Port Vale,0.0,300000.0,Jensen Weir
532541,2024-01-09,23/24,543,512,Wolves,Stoke City,0.0,4000000.0,Luke Cundle
659331,2024-01-09,23/24,986,6945,Cambridge Utd.,Palace U21,0.0,200000.0,John-Kymani Gordon
732120,2024-01-09,23/24,9250,3456,Chelsea U21,Gateshead,0.0,250000.0,Eddie Beach
802230,2024-01-09,23/24,3696,92433,Dag & Red FC,Luton U21,0.0,,Aidan Francis-Clarke
857792,2024-01-09,23/24,74248,6918,Hashtag Utd,Chelsea U18,0.0,,Ted Curd
944551,2024-01-09,23/24,1031,1198,Luton,Lincoln City,0.0,350000.0,Joe Taylor
144128,2024-01-08,23/24,6646,1531,Karagümrük,Elche CF,,550000.0,Matías Dituro
496661,2024-01-08,23/24,3054,1031,Shrewsbury,Luton,0.0,200000.0,Elliot Thorpe
617074,2024-01-08,23/24,23826,3709,Leipzig,Getafe,0.0,3000000.0,Ilaix Moriba
859951,2024-01-08,23/24,148,2262,Tottenham,Plymouth,0.0,2000000.0,Ashley Phillips
874538,2024-01-08,23/24,6699,1148,Exeter City,Brentford,0.0,275000.0,Ryan Trevitt
1080392,2024-01-08,23/24,3713,24226,Eastbourne,Wolves U21,,,Fletcher Holman
532541,2024-01-07,23/24,2262,543,Plymouth,Wolves,0.0,4000000.0,Luke Cundle
711382,2024-01-07,23/24,681,10718,Real Sociedad,FC Andorra,0.0,2500000.0,Jon Karrikaburu
890290,2024-01-06,23/24,506,12,Juventus,Roma,0.0,2500000.0,Dean Huijsen
906160,2024-01-06,23/24,253,749,Torpedo Kutaisi,FC Empoli,450000.0,300000.0,Saba Goglichidze
64598,2024-01-05,23/24,12321,8172,Girona,Atl. Nacional,0.0,1200000.0,Bernardo Espinosa
260841,2024-01-05,23/24,1003,512,Leicester,Stoke City,0.0,4000000.0,Daniel Iversen
352041,2024-01-05,23/24,537,1041,Botafogo,Lyon,6500000.0,8000000.0,Lucas Perri
638793,2024-01-05,23/24,2282,46,Club Brugge,Inter,7300000.0,8000000.0,Tajon Buchanan
667287,2024-01-05,23/24,1237,164,Brighton,Blackburn,0.0,5000000.0,Yasin Ayari
432914,2024-01-04,23/24,221,537,Santos,Botafogo,1350000.0,800000.0,John Victor
483348,2024-01-04,23/24,399,148,Leeds,Tottenham,0.0,8000000.0,Djed Spence
550995,2024-01-04,23/24,24226,1195,Wolves U21,Kidderminster,0.0,,Owen Hesketh
645686,2024-01-04,23/24,2455,12124,Bristol Rovers,Aston Villa U21,0.0,450000.0,Lamare Bogarde
667287,2024-01-04,23/24,990,1237,Coventry,Brighton,0.0,5000000.0,Yasin Ayari
670850,2024-01-04,23/24,9250,1110,Chelsea U21,Huddersfield,0.0,300000.0,Alex Matos
729814,2024-01-04,23/24,610,347,Ajax,FC Metz,0.0,8000000.0,Georges Mikautadze
875235,2024-01-04,23/24,6945,1220,Palace U21,Carlisle United,0.0,150000.0,Seán Grehan
275218,2024-01-03,23/24,209,16795,River Plate,Granada CF,0.0,6000000.0,Augusto Batalla
371814,2024-01-03,23/24,371,31,Celtic,Liverpool,0.0,4000000.0,Nathaniel Phillips
432914,2024-01-03,23/24,366,221,Real Valladolid,Santos,0.0,800000.0,John Victor
503679,2024-01-03,23/24,370,31,Aberdeen FC,Liverpool,0.0,1800000.0,Rhys Williams
568005,2024-01-03,23/24,1237,677,Brighton,Ipswich,0.0,4000000.0,Jeremy Sarmiento
655986,2024-01-03,23/24,3455,9261,Forest Green,Everton U21,0.0,700000.0,Reece Welch
743600,2024-01-03,23/24,703,631,Nott'm Forest,Chelsea,0.0,14000000.0,Andrey Santos
745846,2024-01-03,23/24,1060,9249,Colchester Utd.,Arsenal U21,0.0,200000.0,Mauro Bandeira
817612,2024-01-03,23/24,931,6699,Fulham,Exeter City,0.0,1000000.0,Luke Harris
1123335,2024-01-03,23/24,5648,4054,Gimnàstic,Orihuela CF,0.0,,Hamza Bellari
670558,2024-01-02,23/24,899,24226,Walsall,Wolves U21,0.0,75000.0,Harvey Griffiths
801472,2024-01-02,23/24,1072,9250,Peterborough,Chelsea U21,0.0,250000.0,Zak Sturge
821522,2024-01-02,23/24,1098,24226,Stockport,Wolves U21,0.0,250000.0,Alfie Pond
944551,2024-01-02,23/24,1060,1031,Colchester Utd.,Luton,0.0,350000.0,Joe Taylor
998101,2024-01-02,23/24,24029,279,Ferencváros II,Ferencváros,,,Alex Tóth
153238,2024-01-01,23/24,472,515,UD Las Palmas,Without Club,,1500000.0,Jonathan Viera
286384,2024-01-01,23/24,114,1050,Besiktas,Villarreal,0.0,3400000.0,Eric Bailly
288255,2024-01-01,23/24,985,24,Man Utd,Frankfurt,0.0,9000000.0,Donny van de Beek
337284,2024-01-01,23/24,1032,515,Reading,Without Club,,1200000.0,Ovie Ejaria
366948,2024-01-01,23/24,1023,940,Palmeiras,Celta de Vigo,0.0,1500000.0,Jailson
505046,2024-01-01,23/24,7454,54704,Welling Utd.,Brentford B,0.0,,Ben Winterbottom
520651,2024-01-01,23/24,1181,1237,Blackpool,Brighton,0.0,300000.0,Jensen Weir
540536,2024-01-01,23/24,1176,1108,Racing Ferrol,Alavés,600000.0,1200000.0,Carlos Vicente
551001,2024-01-01,23/24,511,9252,Dundee FC,Liverpool U21,0.0,600000.0,Owen Beck
567597,2024-01-01,23/24,43,39336,Heart of Midl.,Brighton U21,0.0,300000.0,Odeluga Offiah
568005,2024-01-01,23/24,984,1237,West Brom,Brighton,0.0,4000000.0,Jeremy Sarmiento
614700,2024-01-01,23/24,1132,511,Burnley,Dundee FC,0.0,325000.0,Dara Costelloe
689505,2024-01-01,23/24,6600,150,Internacional,Real Betis,6000000.0,6000000.0,Johnny Cardoso
724783,2024-01-01,23/24,24226,543,Wolves U21,Wolves,,100000.0,Tawanda Chirewa
780630,2024-01-01,23/24,9251,985,Man Utd U21,Man Utd,,2000000.0,Willy Kambwala
790992,2024-01-01,23/24,9250,631,Chelsea U21,Chelsea,,300000.0,Alfie Gilchrist
863741,2024-01-01,23/24,24226,543,Wolves U21,Wolves,,1000000.0,Nathan Fraser
865993,2024-01-01,23/24,6945,873,Palace U21,Crystal Palace,,700000.0,David Ozoh
897481,2024-01-01,23/24,2486,35,St. Pauli U19,St. Pauli,,,Eric da Silva Moreira
907559,2024-01-01,23/24,14583,4035,Ind. Yumbo,Pachuca,1360000.0,1500000.0,Nelson Deossa
934420,2024-01-01,23/24,28867,8519,Sevilla FC U19,Sevilla Atl.,,25000.0,Ibrahima Sow
936842,2024-01-01,23/24,6918,9250,Chelsea U18,Chelsea U21,,,Michael Golding
937956,2024-01-01,23/24,2470,2464,Barça U19,Barça Atlètic,,500000.0,Pau Prim
938158,2024-01-01,23/24,2470,131,Barça U19,Barcelona,,2500000.0,Marc Guiu
962110,2024-01-01,23/24,2464,131,Barça Atlètic,Barcelona,,1500000.0,Pau Cubarsí
984096,2024-01-01,23/24,9540,221,Santos U20,Santos,,200000.0,Jair Cunha
1005575,2024-01-01,23/24,14880,14807,Palmeiras U17,Palmeiras U20,,,Vitor Reis
1009766,2024-01-01,23/24,10200,6182,Valencia U19,Valencia B,,,David Otorbi
1056096,2024-01-01,23/24,111037,21550,Granada CF C,Recre Granada,,50000.0,Eghosa Bello
1056993,2024-01-01,23/24,14880,14807,Palmeiras U17,Palmeiras U20,,10000000.0,Estêvão
1057316,2024-01-01,23/24,15108,209,River Plate U20,River Plate,,,Franco Mastantuono
1069512,2024-01-01,23/24,16574,272,AIK U19,AIK,,300000.0,Jonah Kusi-Asare
1123335,2024-01-01,23/24,29791,5648,Pobla de Mafumet CF,Gimnàstic,,,Hamza Bellari
1193867,2024-01-01,23/24,15088,14727,Recife U17,Sport U20,,,Pedro Lima
1201530,2024-01-01,23/24,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Alex Marchal
1237073,2024-01-01,23/24,76954,12124,Roda B,Aston Villa U21,0.0,,Lander Emery
275218,2023-12-31,23/24,1775,209,San Lorenzo,River Plate,0.0,6000000.0,Augusto Batalla
462070,2023-12-31,23/24,2403,209,Wanderers,River Plate,0.0,2500000.0,Nicolás Fonseca
559263,2023-12-31,23/24,23826,31,Leipzig,Liverpool,0.0,14000000.0,Fábio Carvalho
612496,2023-12-31,23/24,585,13,São Paulo,Atlético,0.0,4000000.0,Marcos Paulo
614700,2023-12-31,23/24,2578,1132,St. Johnstone,Burnley,0.0,325000.0,Dara Costelloe
711382,2023-12-31,23/24,1108,681,Alavés,Real Sociedad,0.0,2500000.0,Jon Karrikaburu
716276,2023-12-31,23/24,51772,543,Cincinnati,Wolves,0.0,3500000.0,Yerson Mosquera
907559,2023-12-31,23/24,8172,14583,Atl. Nacional,Ind. Yumbo,0.0,1500000.0,Nelson Deossa
960571,2023-12-31,23/24,23184,76,KFUM Oslo,Vålerenga,0.0,350000.0,Jones El-Abdellaoui
